Index,appnumber,encrypting,renaiming,rebuilding,Strings Global number,Unicode number ,URL Number ,Affectation number ,Balise number ,Special strings number ,Call number,Class number ,Other Type String Number ,Permission number ,Number of Dangerous permission ,Number of sginature permission ,Other Permission number ,Services number ,Providers number ,Android API ,Dex number ,SystemArgs ,Custom Argument,Average size of class ,Intern attribute ,Extern attribute,Weighted Method per class ,Reponse for class ,Number of child ,Argument Type number ,Receivers Numbers ,Type
6878,Adware_48,1,1,0,6007,0,60,72,21,4,6,7,0,14,6,0,8,1,1,2,0,0,0,213.41860465116278,0,0,16.58047292143402,33.16094584286804,-0.2990083905415713,727,,3
6879,Banking_2149,1,1,0,60335,7,121,928,23,11,60,0,0,30,10,1,19,12,2,0,0,0,0,55.90909090909091,0,0,17.755220814789457,35.510441629578914,7.811023622047244,16212,1,4
6880,Riskware_779,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,4.0,0,0,30.522058823529413,61.044117647058826,-1.0,353,1,2
6881,SMS_1557,1,1,0,382,0,0,0,2,0,0,0,0,4,2,0,2,0,0,0,0,0,0,10.0,0,0,12.429411764705883,24.858823529411765,-0.9647058823529412,62,1,1
6882,SMS_465,1,1,0,927,0,2,3,2,0,0,0,0,13,7,1,5,1,0,0,0,0,0,59.2,0,0,11.55050505050505,23.1010101010101,-0.924963924963925,275,8,1
6883,SMS_1802,1,1,0,1383,0,0,13,2,0,0,0,0,15,7,1,7,2,0,0,0,0,0,29.23076923076923,0,0,11.885448916408668,23.770897832817337,-0.9272445820433437,259,1,1
6884,Riskware_1972,1,1,0,11131,0,69,752,6,4,10,19,0,61,10,3,48,7,0,0,0,0,0,8.717948717948717,0,0,20.31795716639209,40.63591433278418,-1.0,2725,1,2
6885,Adware_514,1,1,0,4786,0,29,40,14,2,5,93,0,13,6,0,7,1,0,0,0,0,0,214.55555555555554,0,0,16.40740740740741,32.81481481481482,2.3703703703703702,594,,3
6886,Adware_1196,1,1,0,4261,0,48,56,18,4,4,97,0,12,7,0,5,0,0,0,0,0,0,215.0,0,0,15.532492113564668,31.064984227129337,-0.6454258675078864,307,,3
6887,SMS_3802,0,1,0,152,0,0,0,1,0,0,0,0,4,3,0,1,0,0,0,0,0,0,182.66666666666666,0,0,11.186839967506092,22.373679935012184,-0.9715678310316815,46,8,1
6888,SMS_327,1,1,0,592,0,0,1,2,0,1,23,0,7,3,0,4,1,0,0,0,0,0,58.4,0,0,11.283863368669023,22.567726737338045,-0.9646643109540636,98,1,1
6889,SMS_2109,1,1,0,592,0,0,1,2,0,1,23,0,7,3,0,4,1,0,0,0,0,0,58.4,0,0,11.13669821240799,22.27339642481598,-0.9505783385909569,98,1,1
6890,Adware_469,1,1,0,1224,0,10,33,3,1,0,0,0,8,2,1,5,1,0,0,0,0,0,33.0,0,0,20.094594594594593,40.189189189189186,-0.6621621621621622,291,,3
6891,Banking_1708,1,1,0,4506,0,4,117,2,0,11,0,0,6,3,1,2,0,0,0,0,0,0,132.03125,0,0,18.674260785264178,37.348521570528355,-0.6393601551139118,833,1,4
6892,SMS_352,1,1,0,1392,0,0,13,2,0,0,0,0,15,7,1,7,2,0,0,0,0,0,24.692307692307693,0,0,11.258741258741258,22.517482517482517,-0.8776223776223776,266,1,1
6893,SMS_1902,1,1,0,592,0,0,1,2,0,1,23,0,7,3,0,4,1,0,0,0,0,0,58.4,0,0,11.507096774193549,23.014193548387098,-0.967741935483871,98,1,1
6894,SMS_458,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,10.88958496476116,21.77916992952232,-0.9303054032889585,210,8,1
6895,Riskware_370,1,1,0,5050,0,9,27,2,4,0,0,0,14,4,2,8,0,0,0,0,0,0,30.289473684210527,0,0,25.765822784810126,51.53164556962025,-1.0,552,1,2
6896,Riskware_1595,1,1,0,108,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,266.0,0,0,19.579347000759302,39.158694001518604,-1.0,17,1,2
6897,SMS_930,0,1,0,663,0,0,7,2,0,0,0,0,19,6,2,11,1,0,0,0,0,0,43.142857142857146,0,0,11.017559262510975,22.03511852502195,-0.9824407374890255,131,4,1
6898,SMS_4093,0,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,33.75,0,0,12.07808022922636,24.15616045845272,-0.9362464183381088,210,8,1
6899,Scareware_12,1,1,0,999,0,1,225,2,0,0,1,0,13,6,0,7,5,0,0,0,0,0,24.6,0,0,19.78181818181818,39.56363636363636,-1.0,171,1,5
6900,SMS_1852,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,43.0,0,0,11.808955223880597,23.617910447761194,-0.9447761194029851,210,1,1
6901,Adware_523,1,1,0,1771,0,21,48,3,1,0,0,0,11,2,0,9,0,0,0,0,0,0,38.774193548387096,0,0,17.21311475409836,34.42622950819672,-0.3780737704918033,298,,3
6902,SMS_633,1,1,0,415,0,0,0,1,0,0,0,0,10,4,1,5,0,0,0,0,0,0,151.5,0,0,11.146496815286625,22.29299363057325,-0.9936305732484076,39,6,1
6903,Adware_591,1,1,0,11424,0,12,157,4,3,18,1,0,19,4,1,14,3,0,1,0,0,0,215.0,0,0,17.094587493431423,34.189174986862845,-0.5959012086179716,1624,,3
6904,SMS_900,1,1,0,776,0,0,15,3,0,0,0,0,4,3,0,1,1,0,0,0,0,0,111.25,0,0,11.008810572687224,22.01762114537445,-0.9788546255506608,125,6,1
6905,Banking_1551,1,1,0,11170,0,39,333,4,6,24,0,0,13,5,0,8,0,0,1,0,0,0,33.65217391304348,0,0,19.13953488372093,38.27906976744186,0.8318425760286225,1589,1,4
6906,Riskware_3344,1,1,0,5124,0,2,137,4,7,3,0,0,3,1,0,2,1,0,0,0,0,0,14.794117647058824,0,0,21.54769230769231,43.09538461538462,-1.0,1156,1,2
6907,Riskware_1227,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,15,0,0,0,0,0,4.0,0,0,21.442325158946414,42.88465031789283,-1.0,353,1,2
6908,SMS_2213,1,1,0,776,0,0,15,3,0,0,0,0,4,3,0,1,1,0,0,0,0,0,138.25,0,0,11.718446601941748,23.436893203883496,-0.9443954104148279,125,1,1
6909,Adware_85,1,1,0,14682,0,177,196,4,2,109,0,0,13,7,1,5,2,0,0,0,0,0,82.66666666666667,0,0,18.01108033240997,36.02216066481994,0.817174515235457,2687,,3
6910,SMS_1363,1,1,0,573,0,2,0,1,0,0,17,0,9,4,0,5,2,0,0,0,0,0,94.33333333333333,0,0,12.657381615598887,25.314763231197773,-0.9916434540389972,64,1,1
6911,SMS_1445,1,1,0,1386,0,2,13,2,0,0,0,0,15,7,1,7,3,0,0,0,0,0,9.9,0,0,12.695859872611464,25.39171974522293,-0.9347133757961783,272,1,1
6912,Riskware_3780,1,1,0,2798,0,0,0,2,0,0,0,0,28,9,3,16,2,0,0,0,0,0,4.0,0,0,23.730666666666668,47.461333333333336,-1.0,1087,1,2
6913,SMS_3377,1,1,0,536,0,3,0,1,0,0,0,0,9,4,0,5,2,0,0,0,0,0,94.33333333333333,0,0,10.325330132052821,20.650660264105642,-0.9303721488595438,63,1,1
6914,SMS_3658,0,1,0,517,0,0,0,2,0,0,0,0,4,3,0,1,0,0,0,0,0,0,61.2,0,0,11.106267029972752,22.212534059945504,-0.9591280653950953,114,1,1
6915,Riskware_255,1,1,0,3417,0,0,12,2,0,0,75,0,3,1,0,2,0,0,0,0,0,0,92.5625,0,0,19.773781902552205,39.54756380510441,-0.9912993039443155,973,1,2
6916,Riskware_1652,1,1,0,4721,0,10,158,2,0,11,0,0,19,5,1,13,1,0,0,0,0,0,80.84375,0,0,19.461211477151966,38.92242295430393,-1.0,1202,1,2
6917,SMS_1233,1,1,0,847,0,0,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,38.666666666666664,0,0,10.292913385826772,20.585826771653544,-0.8346456692913385,203,1,1
6918,Riskware_4119,1,1,0,121,0,0,0,1,0,0,0,0,39,12,2,25,15,0,0,0,0,0,4.0,0,0,22.216,44.432,-1.0,603,1,2
6919,SMS_1571,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,8.166666666666666,0,0,11.989949748743719,23.979899497487438,-0.8140703517587939,210,1,1
6920,SMS_3758,1,1,0,382,0,0,0,2,0,0,0,0,4,2,0,2,0,0,0,0,0,0,10.0,0,0,10.85314091680815,21.7062818336163,-0.9804753820033956,62,1,1
6921,Banking_2363,1,1,0,15121,0,34,473,10,6,26,41,0,20,5,1,14,2,0,0,0,0,0,19.78787878787879,0,0,17.245192307692307,34.49038461538461,8.453125,9682,1,4
6922,SMS_2229,1,1,0,666,0,0,0,2,0,0,0,0,19,6,2,11,1,0,0,0,0,0,43.142857142857146,0,0,11.7476948868399,23.4953897736798,-0.8734283319362951,133,1,1
6923,Riskware_4056,1,1,0,26563,1,85,1561,9,9,74,100,0,39,10,3,26,16,0,0,0,0,0,63.02439024390244,0,0,28.69047619047619,57.38095238095238,-1.0,6005,4,2
6924,Riskware_1672,1,1,0,208,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,73.2,0,0,19.39686956521739,38.79373913043478,-1.0,27,1,2
6925,Riskware_4161,1,1,0,69,0,0,0,2,0,0,0,0,12,6,1,5,5,0,0,0,0,0,293.0,0,0,17.60625,35.2125,-1.0,2,1,2
6926,Ramsonware_100,1,1,0,193,0,0,0,2,0,0,0,0,3,1,1,1,1,0,0,0,0,0,135.5,0,0,22.135048231511256,44.27009646302251,-0.9710610932475884,20,1,6
6927,Riskware_2751,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,4.0,0,0,21.99532710280374,43.99065420560748,-1.0,353,1,2
6928,Adware_1075,1,1,0,1247,0,1,9,6,0,0,0,0,5,2,0,3,0,0,0,0,0,0,92.04347826086956,0,0,16.11924009700889,32.23848019401778,-0.8856103476151981,37,,3
6929,Adware_574,1,1,0,5749,0,5,143,4,1,12,0,0,7,2,0,5,0,0,0,0,0,0,112.78125,0,0,17.172205438066467,34.34441087613293,-0.7817220543806647,1018,,3
6930,Banking_1746,1,1,0,10194,0,1,226,7,0,12,211,0,5,2,0,3,0,0,0,0,0,0,132.4,0,0,18.726928537624232,37.453857075248465,-0.09843823946994794,2116,1,4
6931,Riskware_176,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,4.0,0,0,22.13768115942029,44.27536231884058,-1.0,353,1,2
6932,Banking_1993,1,1,0,4482,0,14,127,2,1,11,0,0,23,8,1,14,2,0,0,0,0,0,136.125,0,0,18.000754147812973,36.001508295625946,-0.7639517345399698,683,1,4
6933,Adware_446,1,1,0,7745,0,25,181,5,0,11,0,0,26,8,2,16,8,0,2,0,0,0,21.833333333333332,0,0,15.355947136563877,30.711894273127754,-0.12246696035242291,1685,,3
6934,Adware_1216,1,1,0,4693,0,36,96,4,3,4,0,0,13,4,0,9,1,0,0,0,0,0,180.83333333333334,0,0,16.22193548387097,32.44387096774194,-0.6232258064516129,670,,3
6935,Adware_1215,1,1,0,9201,0,7,176,5,1,29,0,0,18,4,2,12,1,0,0,0,0,0,97.22222222222223,0,0,15.602287166454891,31.204574332909782,-0.32083862770012705,1370,,3
6936,Riskware_2505,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,4.0,0,0,25.336569579288025,50.67313915857605,-1.0,353,1,2
6937,Riskware_3829,1,1,0,8546,0,5,201,9,8,5,0,0,17,5,0,12,5,0,0,0,0,0,93.3076923076923,0,0,22.544354838709676,45.08870967741935,-1.0,2736,1,2
6938,SMS_4851,1,1,0,663,0,0,7,2,0,0,0,0,19,6,2,11,1,0,0,0,0,0,43.142857142857146,0,0,11.290441176470589,22.580882352941178,-0.9485294117647058,131,8,1
6939,SMS_3880,1,1,0,813,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,11.186454183266932,22.372908366533864,-0.950597609561753,175,8,1
6940,Banking_2322,1,1,0,178,0,0,1,1,0,0,0,0,2,1,0,1,1,0,0,0,0,0,177.0,0,0,18.427083333333332,36.854166666666664,-0.9970238095238095,9,1,4
6941,Riskware_2123,1,1,0,544,0,0,4,2,0,0,0,0,4,2,0,2,0,0,0,0,0,0,137.75,0,0,20.211764705882352,40.423529411764704,-1.0,193,1,2
6942,Adware_222,1,1,0,5657,0,44,74,8,2,2,7,0,12,5,0,7,1,1,3,0,0,0,155.63888888888889,0,0,16.423993426458505,32.84798685291701,-0.3952341824157765,897,,3
6943,Riskware_1502,1,1,0,32993,0,133,609,11,13,41,159,0,18,2,1,15,9,0,1,0,0,0,23.093023255813954,0,0,20.106553911205076,40.21310782241015,-0.9750528541226215,6547,1,2
6944,Adware_907,1,1,0,377,0,0,0,2,0,0,0,0,13,4,1,8,10,0,0,0,0,0,5.0,0,0,16.352941176470587,32.705882352941174,-1.0,1545,,3
6945,SMS_4405,1,1,0,595,0,0,0,2,0,0,0,0,5,4,0,1,0,0,0,0,0,0,79.0,0,0,10.855263157894736,21.710526315789473,-0.9595864661654135,119,8,1
6946,SMS_3849,0,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,11.195843325339728,22.391686650679457,-0.9360511590727418,210,8,1
6947,Adware_1323,1,1,0,4442,0,5,46,5,0,0,0,0,26,10,2,14,4,0,0,0,0,0,47.23076923076923,0,0,14.78640776699029,29.57281553398058,1.4105409153952844,1256,,3
6948,Riskware_1232,1,1,0,10124,1,54,933,6,7,53,42,0,35,12,2,21,8,0,0,0,0,0,9.195121951219512,0,0,21.016710642040458,42.033421284080916,-1.0,1724,1,2
6949,Scareware_73,1,1,0,1370,0,1,250,2,0,0,3,0,29,13,0,16,7,0,0,0,0,0,98.83333333333333,0,0,24.83015597920277,49.66031195840554,-1.0,186,1,5
6950,Adware_709,1,1,0,1911,0,23,30,2,1,7,0,0,11,4,0,7,1,0,0,0,0,0,35.733333333333334,0,0,17.083289404322613,34.16657880864523,-0.882445967316816,416,,3
6951,Adware_356,1,1,0,5863,0,23,320,5,2,13,75,0,12,4,1,7,9,0,0,0,0,0,79.91666666666667,0,0,16.102057613168725,32.20411522633745,0.8213991769547325,573,,3
6952,Riskware_4013,1,1,0,19837,1,4,302,33,1,19,30,0,10,5,1,4,0,0,0,0,0,0,11.421052631578947,0,0,27.74822695035461,55.49645390070922,-1.0,5818,4,2
6953,Riskware_1613,1,1,0,12239,7,31,534,9,9,22,37,0,14,2,1,11,0,0,0,0,0,0,0.0,0,0,19.511532738095237,39.023065476190474,-0.9962797619047619,3825,1,2
6954,SMS_3235,1,1,0,595,0,0,0,2,0,0,0,0,5,4,0,1,0,0,0,0,0,0,97.0,0,0,10.768436578171091,21.536873156342182,-0.9424778761061947,119,1,1
6955,Banking_111,1,1,0,769,0,0,5,1,0,0,0,0,16,6,2,8,1,0,0,0,0,0,157.41666666666666,0,0,18.418727915194346,36.83745583038869,-0.8215547703180212,215,1,4
6956,Riskware_2507,1,1,0,185,0,0,34,1,0,0,0,0,17,6,1,10,10,0,0,0,0,0,136.0,0,0,23.763503649635037,47.527007299270075,-1.0,38,1,2
6957,Riskware_3497,1,1,0,2280,0,2,49,2,0,1,0,0,13,5,1,7,0,0,0,0,0,0,6.5,0,0,19.67835051546392,39.35670103092784,-0.6494845360824743,1157,1,2
6958,Banking_1423,1,1,0,11501,0,1,181,8,0,16,0,0,13,7,0,6,5,0,0,0,0,0,226.97058823529412,0,0,19.25151515151515,38.5030303030303,0.7219696969696969,2868,1,4
6959,Banking_1479,1,1,0,38814,8,104,527,20,10,106,1,0,15,6,0,9,5,1,0,0,0,0,12.05,0,0,19.89061444969615,39.7812288993923,3.1316677920324105,9291,1,4
6960,Riskware_572,1,1,0,9989,0,18,261,3,0,61,0,0,26,10,2,14,3,0,0,0,0,0,39.5,0,0,20.963583394027676,41.92716678805535,-0.8579752367079388,3309,1,2
6961,Riskware_1166,1,1,0,10152,1,30,663,8,9,47,47,0,35,12,2,21,7,0,0,0,0,0,8.048780487804878,0,0,23.048064085447262,46.096128170894524,-1.0,1881,1,2
6962,Riskware_2758,1,1,0,12176,0,12,212,2,3,51,1,0,35,8,2,25,1,0,0,0,0,0,48.885714285714286,0,0,24.492424242424242,48.984848484848484,-1.0,1945,1,2
6963,Ramsonware_84,1,1,0,357,0,0,0,2,0,0,0,0,8,2,1,5,1,0,0,0,0,0,76.66666666666667,0,0,17.79433962264151,35.58867924528302,-0.9811320754716981,44,1,6
6964,Adware_32,1,1,0,4127,0,31,72,3,1,1,3,0,9,2,0,7,1,0,0,0,0,0,642.8235294117648,0,0,18.229508196721312,36.459016393442624,-0.4426229508196721,869,,3
6965,Banking_1668,1,1,0,2965,0,5,123,2,0,12,0,0,20,10,0,10,2,0,0,0,0,0,251.13636363636363,0,0,18.705434230573896,37.41086846114779,-0.5860843067546978,1034,1,4
6966,Riskware_2568,1,1,0,121,0,0,0,1,0,0,0,0,39,12,2,25,16,0,0,0,0,0,120.0,0,0,20.566084788029926,41.13216957605985,-1.0,170,1,2
6967,Adware_1353,1,1,0,7966,0,10,138,4,0,12,2,0,12,5,0,7,0,0,0,0,0,0,99.52,0,0,14.895522388059701,29.791044776119403,2.3383084577114426,1180,,3
6968,Banking_983,1,1,0,5467,0,2,137,3,0,12,0,0,6,5,0,1,1,0,0,0,0,0,163.60526315789474,0,0,20.281938325991188,40.563876651982376,-0.7092511013215859,1461,1,4
6969,Adware_82,1,1,0,6541,0,26,284,5,1,12,0,0,10,2,2,6,1,0,0,0,0,0,9.74074074074074,0,0,17.459798994974875,34.91959798994975,0.20979899497487436,1631,,3
6970,SMS_282,1,1,0,824,0,0,58,2,0,0,0,0,13,6,1,6,0,0,0,0,0,0,10.733333333333333,0,0,11.34841075794621,22.69682151589242,-0.6699266503667481,422,1,1
6971,Riskware_828,1,1,0,123,0,0,0,1,0,0,0,0,42,12,2,28,17,0,0,0,0,0,136.0,0,0,19.96065573770492,39.92131147540984,-0.9836065573770492,85,1,2
6972,SMS_289,1,1,0,851,0,0,252,2,0,0,0,0,21,8,2,11,0,0,0,0,0,0,10.25,0,0,11.354523227383863,22.709046454767726,-0.7163814180929096,434,1,1
6973,SMS_3909,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,52.666666666666664,0,0,11.238057324840764,22.476114649681527,-0.9323248407643312,215,8,1
6974,SMS_4645,0,1,0,801,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,11.54978354978355,23.0995670995671,-0.9516594516594516,168,8,1
6975,SMS_356,0,1,0,3277,0,5,20,20,1,0,0,0,7,4,0,3,0,0,0,0,0,0,15.935483870967742,0,0,11.255516840882695,22.51103368176539,-0.5238095238095238,517,1,1
6976,Riskware_2274,1,1,0,888,0,0,1,2,0,0,0,0,27,11,3,13,1,0,0,0,0,0,34.5,0,0,21.345010615711253,42.690021231422506,-0.975583864118896,73,1,2
6977,Riskware_1308,1,1,0,16627,1,3,254,8,1,16,30,0,3,2,0,1,0,0,0,0,0,0,32.56,0,0,19.939039408866996,39.87807881773399,-1.0,4963,1,2
6978,Riskware_3994,1,1,0,123,0,0,0,1,0,0,0,0,42,11,3,28,14,0,0,0,0,0,4.0,0,0,24.12987012987013,48.25974025974026,-1.0,112,4,2
6979,Riskware_1717,1,1,0,123,0,0,0,1,0,0,0,0,42,12,2,28,17,1,0,0,0,0,4.0,0,0,24.013698630136986,48.02739726027397,-1.0,86,1,2
6980,Riskware_3065,1,1,0,9640,1,3,209,7,1,15,30,0,4,2,0,2,0,0,0,0,0,0,41.111111111111114,0,0,22.46891651865009,44.93783303730018,-1.0,2773,1,2
6981,Banking_1626,1,1,0,11501,0,1,181,8,0,16,0,0,13,7,0,6,5,0,0,0,0,0,226.97058823529412,0,0,19.233408323959505,38.46681664791901,0.3892013498312711,2868,1,4
6982,SMS_1065,1,1,0,654,0,0,2,3,0,0,0,0,17,7,2,8,1,0,0,0,0,0,31.375,0,0,8.890756302521009,17.781512605042018,-0.9915966386554622,121,1,1
6983,Riskware_2176,1,1,0,208,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,58.4,0,0,22.062578222778473,44.12515644555695,-0.9987484355444305,27,1,2
6984,Adware_445,1,1,0,1370,0,16,27,2,1,0,0,0,5,2,0,3,0,0,0,0,0,0,63.583333333333336,0,0,15.452755905511811,30.905511811023622,-0.839238845144357,207,,3
6985,SMS_3054,1,1,0,494,0,0,0,1,0,0,0,0,6,3,1,2,1,0,0,0,0,0,237.5,0,0,11.743303571428571,23.486607142857142,-0.9821428571428571,158,1,1
6986,Adware_867,1,1,0,9376,0,89,232,24,5,12,119,0,19,6,2,11,1,0,0,0,0,0,100.02631578947368,0,0,17.8564453125,35.712890625,-0.8505859375,723,,3
6987,Riskware_2748,1,1,0,177,0,0,0,2,0,0,0,0,15,7,0,8,8,0,0,0,0,0,4.0,0,0,24.361538461538462,48.723076923076924,-1.0,97,1,2
6988,SMS_4259,1,1,0,595,0,0,0,2,0,0,0,0,5,4,0,1,0,0,0,0,0,0,97.0,0,0,12.06679511881824,24.13359023763648,-0.9666024405908799,119,8,1
6989,SMS_2982,1,1,0,813,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,45.142857142857146,0,0,12.600746268656716,25.20149253731343,-0.9477611940298507,175,1,1
6990,Adware_965,1,1,0,1622,0,23,42,3,1,0,0,0,9,2,0,7,1,0,0,0,0,0,34.1875,0,0,18.130386740331492,36.260773480662984,-0.9270718232044199,235,1,3
6991,SMS_891,1,1,0,5326,0,8,126,4,1,11,0,0,8,5,0,3,0,0,0,0,0,0,145.68965517241378,0,0,11.01057268722467,22.02114537444934,-0.866079295154185,800,6,1
6992,SMS_1757,1,1,0,847,0,0,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,38.666666666666664,0,0,12.16123499142367,24.32246998284734,-0.9228130360205832,203,1,1
6993,SMS_1226,1,1,0,592,0,0,1,2,0,1,23,0,7,3,0,4,1,0,0,0,0,0,58.4,0,0,10.28976377952756,20.57952755905512,-0.952755905511811,98,1,1
6994,SMS_922,1,1,0,194,0,0,0,2,0,0,0,0,11,5,0,6,1,0,0,0,0,0,150.0,0,0,11.019315188762072,22.038630377524143,-0.9947322212467077,52,6,1
6995,SMS_4547,1,1,0,597,0,0,0,2,0,0,0,0,5,4,0,1,0,0,0,0,0,0,79.0,0,0,10.514851485148515,21.02970297029703,-0.9645214521452146,120,8,1
6996,Riskware_1527,1,1,0,3417,0,0,12,2,0,0,75,0,3,1,0,2,0,0,0,0,0,0,92.5625,0,0,19.957208142916492,39.914416285832985,-0.9987536352305775,973,1,2
6997,Riskware_1180,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,4.0,0,0,21.589225589225588,43.178451178451176,-1.0,353,1,2
6998,SMS_423,1,1,0,843,0,0,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,42.875,0,0,11.10272536687631,22.20545073375262,-0.8909853249475891,202,8,1
6999,Banking_2407,1,1,0,4041,0,3,106,2,0,11,0,0,16,7,1,8,0,0,0,0,0,0,139.96666666666667,0,0,16.575757575757574,33.15151515151515,-0.3878787878787879,777,1,4
7000,Riskware_183,1,1,0,261,0,0,1,2,0,0,3,0,24,8,1,15,0,0,0,0,0,0,136.0,0,0,21.086587436332767,42.173174872665534,-0.9286926994906621,148,1,2
7001,SMS_2849,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,11.97089144936325,23.9417828987265,-0.9533050333535477,196,1,1
7002,Riskware_3132,1,1,0,36337,8,56,802,21,15,33,350,0,21,5,1,15,19,3,0,0,0,0,15.08108108108108,0,0,27.366412213740457,54.732824427480914,-1.0,5800,1,2
7003,SMS_3166,1,1,0,849,0,0,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,38.22222222222222,0,0,11.001661129568106,22.003322259136212,-0.8803986710963455,205,1,1
7004,SMS_3371,1,1,0,843,0,0,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,38.666666666666664,0,0,10.331332533013205,20.66266506602641,-0.8955582232893158,202,1,1
7005,SMS_2672,1,1,0,14102,0,48,238,6,0,20,0,0,50,19,2,29,1,0,0,0,0,0,30.318181818181817,0,0,11.945241199478488,23.890482398956976,3.395045632333768,6169,1,1
7006,SMS_2368,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,11.305657604702425,22.61131520940485,-0.9434239529757531,210,1,1
7007,SMS_4759,1,1,0,847,0,0,1,2,0,0,0,0,11,6,1,4,0,0,0,0,0,0,42.25,0,0,11.329744279946164,22.659488559892328,-0.9448183041722745,197,8,1
7008,Riskware_2688,1,1,0,123,0,0,0,1,0,0,0,0,42,11,3,28,14,0,0,0,0,0,4.0,0,0,23.223905723905723,46.447811447811446,-1.0,112,1,2
7009,SMS_3023,0,1,0,827,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,8.166666666666666,0,0,11.869942196531792,23.739884393063583,-0.9393063583815029,196,1,1
7010,SMS_3791,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,11.197882736156352,22.395765472312704,-0.9348534201954397,210,8,1
7011,SMS_4138,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,45.714285714285715,0,0,11.962369337979094,23.92473867595819,-0.937979094076655,210,8,1
7012,SMS_2999,0,1,0,140,0,1,0,1,0,0,0,0,4,2,0,2,0,0,0,0,0,0,92.66666666666667,0,0,12.176282051282051,24.352564102564102,-0.9967948717948718,12,1,1
7013,Adware_254,1,1,0,2183,0,21,33,2,1,0,0,0,10,2,0,8,1,0,0,0,0,0,69.875,0,0,16.676959619952495,33.35391923990499,-0.7494061757719715,391,,3
7014,Banking_980,1,1,0,6083,0,2,133,2,0,13,0,0,6,5,0,1,0,0,0,0,0,0,204.73684210526315,0,0,21.145539906103288,42.291079812206576,-0.7746478873239436,1390,1,4
7015,SMS_3038,1,1,0,781,0,0,2,2,0,0,0,0,13,6,1,6,0,0,0,0,0,0,9.714285714285714,0,0,11.77326968973747,23.54653937947494,-0.863961813842482,373,1,1
7016,Riskware_3244,1,1,0,4287,0,13,53,2,2,1,1,0,20,8,2,10,1,0,0,0,0,0,0.0,0,0,39.40909090909091,78.81818181818181,-1.0,494,1,2
7017,Riskware_3736,1,1,0,342,0,0,0,2,0,0,0,0,39,10,3,26,8,1,0,0,0,0,4.0,0,0,24.243243243243242,48.486486486486484,-1.0,22,1,2
7018,Riskware_3773,1,1,0,10900,0,82,906,5,6,56,3,0,35,12,2,21,11,0,0,0,0,0,9.44186046511628,0,0,21.29447852760736,42.58895705521472,-1.0,1164,1,2
7019,Riskware_1377,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,120.0,0,0,19.261009667024705,38.52201933404941,-1.0,353,1,2
7020,Riskware_555,1,1,0,123,0,0,0,1,0,0,0,0,42,12,2,28,17,1,0,0,0,0,120.0,0,0,20.793869731800765,41.58773946360153,-0.9992337164750957,86,1,2
7021,Riskware_1959,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,4.0,0,0,24.98165137614679,49.96330275229358,-1.0,353,1,2
7022,Banking_2375,1,1,0,1421,0,0,17,4,0,0,0,0,9,4,1,4,1,0,0,0,0,0,15.047619047619047,0,0,17.301624129930396,34.60324825986079,-0.6809744779582366,124,1,4
